match_year,tournament,matches,avg_total_goals,avg_goal_margin,home_win_rate,away_win_rate,draw_rate,neutral_match_rate,fifa_feature_coverage,external_feature_coverage
2022,AFC Asian Cup qualification,36,2.889,2.167,0.583,0.333,0.083,0.5,0.917,0.5
2022,AFF Championship,17,4.0,2.588,0.471,0.294,0.235,0.176,0.765,0.353
2022,AFF Championship qualification,2,4.5,2.5,0.5,0.5,0.0,0.0,0.0,0.0
2022,African Cup of Nations,52,1.923,0.962,0.423,0.269,0.308,0.865,1.0,0.596
2022,African Cup of Nations qualification,54,2.593,1.481,0.556,0.185,0.259,0.426,1.0,0.556
2022,Baltic Cup,4,1.5,0.5,0.25,0.0,0.75,0.0,1.0,1.0
2022,CONCACAF Nations League,67,2.896,1.642,0.507,0.239,0.254,0.239,0.567,0.358
2022,CONMEBOL–UEFA Cup of Champions,1,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0
2022,COSAFA Cup,23,2.304,1.174,0.478,0.304,0.217,0.87,1.0,0.261
2022,EAFF Championship,6,2.667,2.667,0.667,0.167,0.167,0.5,1.0,0.5
2022,FIFA World Cup,64,2.688,1.406,0.438,0.328,0.234,0.953,1.0,0.594
2022,FIFA World Cup qualification,100,2.27,1.51,0.53,0.3,0.17,0.18,1.0,0.85
2022,Friendly,346,2.46,1.477,0.535,0.237,0.228,0.408,0.954,0.688
2022,Jordan International Tournament,4,1.5,1.0,0.75,0.0,0.25,0.5,1.0,1.0
2022,King's Cup,4,2.0,0.5,0.25,0.25,0.5,0.5,1.0,0.75
2022,Kirin Challenge Cup,2,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0
2022,Kirin Cup,4,2.5,2.0,0.25,0.5,0.25,0.5,1.0,0.75
2022,MSG Prime Minister's Cup,6,1.5,0.833,0.5,0.333,0.167,0.833,1.0,0.333
2022,Muratti Vase,4,3.25,2.25,0.25,0.75,0.0,0.0,0.0,0.0
2022,Navruz Cup,4,3.25,1.25,0.75,0.0,0.25,0.5,0.5,1.0
2022,UEFA Nations League,160,2.594,1.419,0.425,0.344,0.231,0.044,1.0,0.944
2023,AFF Championship,10,2.6,1.6,0.7,0.1,0.2,0.0,1.0,0.9
2023,African Cup of Nations qualification,88,2.386,1.295,0.432,0.341,0.227,0.307,1.0,0.614
2023,CAFA Nations Cup,10,3.2,2.2,0.4,0.4,0.2,0.5,0.8,0.9
2023,CONCACAF Nations League,135,3.311,1.993,0.459,0.393,0.148,0.163,0.622,0.459
2023,CONIFA Asia Cup,1,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2023,CONIFA World Football Cup qualification,3,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2023,COSAFA Cup,22,2.182,1.091,0.273,0.5,0.227,0.773,1.0,0.227
2023,FIFA World Cup qualification,138,2.58,1.812,0.428,0.341,0.232,0.217,0.928,0.623
2023,Friendly,251,2.661,1.45,0.494,0.231,0.275,0.303,0.952,0.693
2023,Gold Cup,31,3.387,1.774,0.452,0.29,0.258,0.806,0.71,0.516
2023,Gold Cup qualification,9,2.667,1.556,0.444,0.111,0.444,1.0,0.222,0.0
2023,Gulf Cup,15,2.6,1.267,0.4,0.4,0.2,0.667,1.0,0.467
2023,Indian Ocean Island Games,10,1.8,0.8,0.5,0.1,0.4,0.6,0.5,0.2
2023,Island Games,28,3.357,1.929,0.464,0.464,0.071,0.857,0.0,0.0
2023,King's Cup,4,3.0,0.5,0.5,0.0,0.5,0.5,1.0,0.75
2023,MSG Prime Minister's Cup,6,2.5,1.833,0.5,0.5,0.0,0.5,1.0,0.5
2023,Mauritius Four Nations Cup,5,2.6,1.8,0.6,0.4,0.0,0.4,1.0,0.4
2023,Pacific Games,24,4.625,3.792,0.5,0.375,0.125,0.833,0.708,0.042
2023,SAFF Cup,15,2.533,1.733,0.6,0.2,0.2,0.667,1.0,0.467
2023,Soccer Ashes,1,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
2023,Tri Nation Tournament,7,2.143,1.0,0.571,0.143,0.286,0.286,0.714,0.286
2023,UEFA Euro qualification,230,2.874,1.865,0.461,0.352,0.187,0.07,1.0,0.939
2023,UEFA Nations League,4,3.5,1.0,0.25,0.5,0.25,0.5,1.0,1.0
2024,AFC Asian Cup,51,2.588,1.216,0.471,0.255,0.275,0.863,0.941,0.647
2024,AFC Asian Cup qualification,6,2.5,1.5,0.5,0.167,0.333,0.167,0.667,0.333
2024,ASEAN Championship,24,3.458,1.625,0.458,0.292,0.25,0.083,1.0,0.542
2024,ASEAN Championship qualification,2,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0
2024,African Cup of Nations,52,2.288,1.058,0.404,0.212,0.385,0.865,1.0,0.538
2024,African Cup of Nations qualification,151,2.192,1.358,0.424,0.311,0.265,0.384,1.0,0.629
2024,Baltic Cup,4,2.5,1.5,0.5,0.25,0.25,0.0,1.0,1.0
2024,CONCACAF Nations League,110,3.255,1.964,0.5,0.355,0.145,0.3,0.545,0.373
2024,Copa América,32,2.188,1.375,0.438,0.281,0.281,0.906,1.0,0.656
2024,Copa América qualification,2,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
2024,EAFF Championship qualification,5,3.6,2.8,0.8,0.2,0.0,0.4,0.6,0.2
2024,FIFA Series,24,2.833,1.75,0.583,0.167,0.25,0.667,0.917,0.583
2024,FIFA World Cup qualification,255,2.816,1.718,0.459,0.282,0.259,0.2,0.89,0.671
2024,Friendly,243,2.547,1.551,0.49,0.276,0.235,0.358,0.93,0.658
2024,Gulf Cup,14,2.714,0.857,0.357,0.357,0.286,0.714,1.0,0.571
2024,Intercontinental Cup,3,1.667,1.667,0.333,0.333,0.333,0.333,1.0,1.0
2024,King's Cup,4,2.75,1.75,0.75,0.25,0.0,0.5,1.0,0.75
2024,MSG Prime Minister's Cup,6,3.5,1.167,0.167,0.5,0.333,0.5,1.0,0.167
2024,Marianas Cup,2,3.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0
2024,Merdeka Tournament,4,1.25,0.75,0.75,0.0,0.25,0.5,1.0,0.75
2024,Oceania Nations Cup,13,3.538,2.615,0.692,0.231,0.077,0.462,1.0,0.308
2024,Oceania Nations Cup qualification,3,2.333,1.667,0.333,0.667,0.0,0.333,1.0,0.0
2024,Tri-Nations Series,3,2.0,1.333,0.667,0.0,0.333,0.333,1.0,0.0
2024,UEFA Euro,51,2.294,1.078,0.353,0.314,0.333,0.902,1.0,0.549
2024,UEFA Euro qualification,9,3.222,2.111,0.556,0.222,0.222,0.222,1.0,0.889
2024,UEFA Nations League,158,2.563,1.487,0.437,0.316,0.247,0.07,1.0,0.93
2025,AFC Asian Cup qualification,59,3.0,2.085,0.525,0.322,0.153,0.22,0.831,0.356
2025,ASEAN Championship,2,4.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0
2025,African Cup of Nations,36,2.417,1.139,0.444,0.278,0.278,0.917,1.0,0.0
2025,Al Ain International Cup,4,1.0,0.5,0.25,0.0,0.75,1.0,1.0,0.5
2025,Arab Cup,31,2.484,1.258,0.387,0.355,0.258,0.903,1.0,0.516
2025,Arab Cup qualification,7,2.286,0.857,0.429,0.143,0.429,1.0,1.0,0.429
2025,CONCACAF Nations League,4,2.25,1.25,0.0,1.0,0.0,0.5,1.0,0.5
2025,CONCACAF Series,19,3.158,1.895,0.316,0.526,0.158,0.579,0.368,0.211
2025,CONIFA Asia Cup,1,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0
2025,Canadian Shield,4,2.5,1.0,0.25,0.5,0.25,0.5,1.0,0.5
2025,FIFA World Cup qualification,492,2.88,1.909,0.482,0.315,0.203,0.165,0.974,0.776
2025,Friendly,221,2.67,1.548,0.516,0.226,0.258,0.281,0.937,0.692
2025,Gold Cup,31,2.742,1.258,0.516,0.194,0.29,0.774,0.903,0.613
2025,Gold Cup qualification,14,3.357,2.214,0.571,0.357,0.071,0.071,0.571,0.571
2025,Gulf Cup,1,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2025,Island Games,15,4.333,2.333,0.533,0.267,0.2,0.733,0.0,0.0
2025,King's Cup,4,3.75,3.25,0.5,0.5,0.0,0.5,1.0,0.75
2025,Kirin Cup,4,3.5,1.5,0.75,0.0,0.25,0.0,1.0,1.0
2025,MSG Prime Minister's Cup,5,2.4,1.2,0.8,0.0,0.2,0.4,1.0,0.6
2025,Mapinduzi Cup,7,1.714,1.143,0.429,0.429,0.143,0.429,0.429,0.0
2025,Outrigger Challenge Cup,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2025,Soccer Ashes,2,2.5,1.5,0.5,0.5,0.0,0.0,1.0,1.0
2025,South Asian Super Cup,1,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2025,UEFA Nations League,28,3.393,1.536,0.464,0.321,0.214,0.143,1.0,0.929
2025,Unity Cup,4,4.0,1.5,0.5,0.25,0.25,1.0,1.0,0.75
2026,African Cup of Nations,16,2.25,1.5,0.625,0.188,0.188,0.75,1.0,0.0
2026,CONCACAF Series,16,3.063,1.313,0.375,0.313,0.313,0.625,0.5,0.0
2026,FIFA Series,33,3.667,2.455,0.606,0.212,0.182,0.515,0.848,0.0
2026,FIFA World Cup qualification,16,2.938,1.063,0.5,0.25,0.25,0.313,1.0,0.0
2026,Friendly,76,2.632,1.342,0.342,0.329,0.329,0.329,0.974,0.0
2026,"Morocco, Capital of African Football",6,1.833,0.5,0.167,0.333,0.5,1.0,1.0,0.0
2026,Mukuru 4 Nations,2,2.0,2.0,0.5,0.5,0.0,0.0,1.0,0.0
